Scientific Name,Common Name,Family,Max Rooting Depth (m),Max Rooting Depth (feet),CA Phreatophytes,Reference,Location,Biome,Soil Type,Growth form,Method,Life span,Lat,Long,USDA soil texture,Native,GW Use
Ricinodendron rautanenii,mongongo tree,,1.5,4.92,,"Timberlake & Calvert, 1993","Gokwe, N. Zimbabwe",subtropical dry forest,kalahari sand,tree,excavation,,,,,,
Ricinodendron rautanenii,mongongo tree,,1.7,5.58,,"Timberlake & Calvert, 1993","Fuller For. Hwange, W.",subtropical dry forest,kalahari sand,tree,excavation,,,,,,
Robinia pseudoacacia,Black locus,,8.53,27.99,,"Bunger & Thomson,","Oklahoma Pan Handle,",temperate steppe,Richfield siltloam,tree,excavation,,,,,,
Robinia pseudoacacia,black locust,,2.4,7.87,,"Sprackling and Read,",E. Nebraska,Prarie with planted and,Cass silty clayloam,tree,excavation,,,,,,
Robinia pseudoacacia,black locust,,1,3.28,,"Zhang et al., 2014","Gansu Province, C.",dry steppe,loess with lowporosity,tree,excavation,,,,,,
Rosa arkansana,Prairie Rose,,6.45,21.16,1,"Weaver, 1919","near Peru, E. Nebraska",chaparral,"loess, more compact below",shrub,excavation,,,,,,
Rosa blanda,rose bush,,0.98,3.22,1,"Cheyney, 1929, 1932",Northern Minnesota,Boreal forest,coarse sand,shrub,excavation,,,,,,
Rosa californica,California Rose,,,,1,,,,,,,,,,,1,
Rosa humilis,"Carolin A Rose, Sand",,0.8,2.62,1,"Sperry, 1935",Illinoise,temperate deciduous,coarse yellow sand,shrub,excavation,,,,,,
Rosa nutkana,Rosa nutkana /,,2.44,8.01,1,"Weaver, 1915","near Pullman, SE",High Prairie,"fine silt‐loam, can be very",shrub / herb,excavation,,,,,,
Rosa setigera Michaux,"Climbing prairie rose,",,0.64,2.10,1,"Duncan, 1935",near Bloomingdale,temperate deciduous,limy and sandy clay or mixture,shrub,excavation,,,,,,
Rosa setigera Michaux,"Climbing prairie rose,",,1.57,5.15,1,"Duncan, 1935",near Bloomingdale,temperate deciduous,limy and sandy clay or mixture,shrub,excavation,,,,,,
Rosa spinosissima,burnet rose,,2,6.56,1,"Nesterova, 1996","Zailiisky Alatau Range,",dry steppe,,rhizomatous shrub,trench,,,,,,
Rosa spp.,,,,,1,,,,,,,,,,,,
Rosa woodsii,Woods' Rose,,,,1,,,,,,,,,,,1,
Rosmarinus officinalis,rosemary and thyme,,0.35,1.15,,"Badia et al., 2011","Bajo Cinca, NE Spain",Mediterran desert,"thin loam, with stone",xerophytic shrub,soil pits,,,,,,
Rubus allegheniensi,"Allegheny blackberry,",,1.03,3.38,,"Duncan, 1935",near Bloomingdale,temperate deciduous,limy and sandy clay or mixture,rhizomtous shrub,excavation,,,,,,
Rubus allegheniensi,"Allegheny blackberry,",,> 0.4(rhizome),> 1.31 (rhizome),,"Whittle et al., 1998","eastern Ontario,",Boreal forest,humo‐ferricpodzol in fine,shrub (clonal),excavation,,,,,,
Rubus armeniacus,Himalayan blackberry,,,,,,,,,,,,,,,0,
Rubus deliciosus,"boulder raspberry,",,0.91,2.99,,"Weaver, 1919","near Pike's Peak,",Half Graval‐ slide,"gravel, sand, more humus",shrub,excavation,,,,,,
Rubus lasiococcus,roughfruit berry,,0.44 (0.27-0.61),1.44 (0.89-2.00),,"Antos, 1988","Cascade Mt., N. Oregon",Mountain forest,deep pumice soils,herb,excavation,,,,,,
Rubus parviflorus,,,,,,,,,,,,,,,,1,
Rubus pedatus,strawberryl eaf,,0.17 (0.11-0.26),0.56 (0.36-0.85),,"Antos, 1988","Cascade Mt., N. Oregon",Mountain forest,deep pumice soils,herb,excavation,,,,,,
Rubus spectabilis,Salmonberry,,,,,,,,,,,,,,,1,
Rubus ulmifolius,elmleaf blackberry,,1.1,3.61,,"Silva & Rego, 2003",Central Portugal,Mediterrane an shrubland,humic cambissols,shrub,trenchwall +,,,,,,
Rubus ursinus,,,,,,,,,,,,,,,,1,
Rueillia ciliosa,wild petunias,,1.1,3.61,,"Sperry, 1935",Illinoise,temperate deciduous,brown silt loam,herb,excavation,,,,,,
Rueillia ciliosa,wild petunias,,1.49,4.89,,"Sperry, 1935",Illinoise,temperate deciduous,"brown silt loam, well drained and",herb,excavation,,,,,,
Ruschia robusta,,,0.28,0.92,,"Carrick, 2003",SW South Africa,"xeric shrubland,",sandy loam over loose bedrocks,small‐leaf succulent,excavation,,,,,,
Ruschia robusta,Swart T'nouroebos,,1,3.28,,"February et al., 2011","Namaqualand , W. South",ecotone between,nutrient poor coarse sands,shrub,excavation,,,,,,
Ruschia robusta,,,0.55,1.80,,"Shiponeni et al., 2011","N. Cape Province, W.",ecotone: xeric shrub,freely drained sandy soil with,leaf succulent,excavation,,,,,,
Ruschia sp.,,,0.05,0.16,,"Esler & Rundel, 1999","Namaqualand , South Africa",,sandy,shrub,excavation,,,,,,
Rydbergia grandiflora,Old Man of the,,0.2,0.66,,"Daubenmire, 1941","Medicine Bowel Range,",alpine tundra,stony scree,forb,exavation,,,,,,
Sabina chinensis,"savin juniper,",,1.8,5.91,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,sandy loam,tree,excavation,,,,,,
Sabina procumbens,pu di bai (paving,,0.6,1.97,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,sandy loam,shrub,excavation,,,,,,
Sabina sargentii,yan bai (yan juniper),,0.7,2.30,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,sandy loam,small tree,excavation,,,,,,
Sabina virginiana,"red cedar, eastern",,1.2,3.94,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,,tree,excavation,,,,,,
Sabina vulgaris,Savin Juniper or,,0.86,2.82,,"He & Zhang, 2003","Inner Mongolia,",arid desert,sand,shrub,excavation,,,,,,
Sabina vulgaris,Savin Juniper or,,1.02,3.35,,"He & Zhang, 2003","Inner Mongolia,",arid desert,sand,shrub,excavation,,,,,,
Sabina vulgaris,Savin Juniper or,,1.04,3.41,,"He & Zhang, 2003","Inner Mongolia,",arid desert,sand,shrub,excavation,,,,,,
Saccharum spontaneum,"wild sugarcane,",,1.0-1.5,3.28-4.92,,"Karimov & Molotkovski,","Pamiro‐Alay, W Tajikistan",dry steppe,,grass,soilmonolith,,,,,,
Sagittaria latifolia,"broadleaf arrowhead,",,0.15,0.49,,"Sherff, 1912",N. Illinoise near Lake,temperate riparian,black muck or partially,herb,excavation,,,,,,
Salazaria mexicana,,Lamiaceae,0.9,2.95,,Cody 1986,"Mojave Desert, California, USA",temperate semi-desert,decomposed granite,semi-shrub,,perennial,35.011,-115.4734,Sa,,
Salazaria mexicana,,Lamiaceae,0.9,2.95,,"Schenk, H. J. and Jackson, R. B. 2002. The Global Biogeography of Roots. Ecological Monographs, 72: 311–328. doi:10.1890/0012-9615(2002)072[0311:TGBOR]2.0.CO;2.","Mojave Desert, California, USA",temperate semi-desert,decomposed granite,,,,,,,1,
Salicornia depressa,,,,,,,,,,,,,,,,1,
Salicornia europaea,,,,,1,,,,,,,,,,,,
Salicornia rubra,,,,,1,,,,,,,,,,,,
Salicornia utahensis,,,,,1,,,,,,,,,,,,
Salicornia virginica,Pickleweed,,,,,,,,,,,,,,,1,
Salix amygdaloides,Peachleaf willow,,0.8,2.62,1,"Sprackling and Read,",E. Nebraska,Prarie with planted and,Cass fine sandy loam,tree,excavation,,,,,,
Salix amygdaloides,Peachleaf willow,,4.3,14.11,1,"Sprackling and Read,",E. Nebraska,Prarie with planted and,Wabash siltloam,tree,excavation,,,,,,
Salix babylonica,Weeping willow,,2.2,7.22,1,"Canadell, J., Jackson, R.B., Ehleringer, J.R., Mooney, H.A., Sala, O.E. & Schulze, E.D. (1996) Maximum rooting depth of vegetation types at the global scale. Oecologia, 108, 583–595.",Japan,,silt/loam,,,,,,,0,
Salix bebbiana,,,,,1,,,,,,,,,,,1,
Salix breweri,Brewer's Willow,,,,1,,,,,,,,,,,1,
Salix eastwoodiae,Mountain Willow,,,,1,,,,,,,,,,,1,
Salix exigua,Narrowleaf Willow,,,,1,,,,,,,,,,,1,
Salix geyeriana,,,,,1,,,,,,,,,,,1,
Salix gooddingii,Goodding's Willow,Salicaceae,2.1,6.89,1,"Stromberg, J. 2013. Root patterns and hydrogeomorphic niches of riparian plants in the American
Southwest. Journal of Arid Environments 94 (2013) 1-9. Appendix B.  Rooting data for shrubs and trees.",Arizona,River bottomland,NR,Tree,Personal observation,,,,,1,Y
Salix hookeriana,,,,,1,,,,,,,,,,,1,
Salix jepsonii,,,,,1,,,,,,,,,,,1,
Salix laevigata,Red Willow/Polished Willow,,,,1,,,,,,,,,,,1,
Salix lasiolepis,Arroyo Willow,,,,1,,,,,,,,,,,1,
Salix lemmonii,Lemmon's Willow,,,,1,,,,,,,,,,,1,
Salix lucida,Shining Willow,,,,1,,,,,,,,,,,1,
Salix lutea,,,,,1,,,,,,,,,,,1,
Salix nigra,black willow,,2.4,7.87,1,"Sprackling and Read,",E. Nebraska,Prarie with planted and,Cass loamy sand,tree,excavation,,,,,,
Salix nigra,Black Willow,,,,1,,,,,,,,,,,1,
Salix nivalis,,,,,1,,,,,,,,,,,1,
Salix orestera,Sierra willow,,,,1,,,,,,,,,,,1,
Salix petrophila,,,,,1,,,,,,,,,,,1,
Salix planifolia,,,,,1,,,,,,,,,,,1,
Salix reticulata,"net‐leaved willow,",,0.018,0.06,1,"Jonasson & Callaghan,",Sweedish Lapland,tundra,,"shrub (prostrate,",excavation,,,,,,
Salix setchelliana,Setchell’s willow,,0.1,0.33,1,"Douglas, 1989","Denali National Park,",Taiga,sandy ‐gravelly,clonal shrub,excavation,,,,,,
Salix setchelliana,Setchell’s willow,,0.1,0.33,1,"Douglas, 1989","Denali National Park,",Taiga,sandy ‐gravelly,clonal shrub,excavation,,,,,,
Salix sitchensis,,,,,1,,,,,,,,,,,1,
Salix spp.,willow,,0.8,2.62,1,"Pulling, 1918",Minitoba (Canada) and,Boreal forest,"moss/leaf mold (6cm), brown",tree,excavation,,,,,,
Salix spp.,Willow,,,,1,,,,,,,,,,,1,
Salix tristis,narrow‐ leaved,,2.24,7.35,1,"Stoeckeler, 1938",NC North Dokota,temperate steppe,deep dune sand,tree,hydraulicexcavatio,,,,,,
Salsola kali,Russian thistle,,2.09,6.86,1,"Klepper et al., 1985","Hanford, SC Washington",semi‐arid shrub‐steppe,sandy‐loam to silty loam,forb,excavation,,,,,,
Salsola pestifera,prickly Russian,,0.67,2.20,,"Dittmer, 1959",North‐Central Arizona,arid desert,caly / graval,herb,excavation,,,,,,
Salsola rigida,,,0.35,1.15,,"Schwarz, 1938","Judaean Desert, Israel",arid desert,,shrub,,,,,,,
Salsola tragus,,Chenopodiaceae,1.18,3.87,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,1.45,4.76,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,1.5,4.92,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,1.72,5.64,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,1.83,6.00,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,1.9,6.23,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,2.05,6.73,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salsola tragus,,Chenopodiaceae,2.09,6.86,,Klepper et al. 1985,"Hanford Site, Hanford, Washington",temperate semi-desert,sandy loam to sand,forb,,annual,46.6475,-119.5986,LoSa,,
Salvia apiana,White sage,,> 1.52,> 4.99,,"Hellmers et al., 1955",San Gabrial / Bernardino,Chaparral,"coarse, loose gravel",subshrub,excavation,,,,,,
Salvia apiana,White sage,Lamiaceae,1.52,4.99,,Hellmers et al. 1955,"California, USA",mediterranean sclerophyllous shrubland,"coarse, loose gravel",shrub,,perennial,34.2,-117.76,Sa,,
Salvia dorrii,,Lamiaceae,1.08,3.54,,Cody 1986,"Mojave Desert, California, USA",temperate semi-desert,decomposed granite,semi-shrub,,perennial,35.011,-115.4734,Sa,,
Salvia dorrii,,Lamiaceae,1.08,3.54,,"Schenk, H. J. and Jackson, R. B. 2002. The Global Biogeography of Roots. Ecological Monographs, 72: 311–328. doi:10.1890/0012-9615(2002)072[0311:TGBOR]2.0.CO;2.","Mojave Desert, California, USA",temperate semi-desert,decomposed granite,,,,,,,1,
Salvia mellifera,Black sage,,> 0.61,> 2.00,,"Hellmers et al., 1955",San Gabrial / Bernardino,Chaparral,"clay loam, on hardpan, cracks",subshrub,excavation,,,,,,
Salvia mellifera,Black sage,Lamiaceae,0.61,2.00,,Hellmers et al. 1955,"California, USA",mediterranean sclerophyllous shrubland,clay loam over hardpan,shrub,,perennial,34.2,-117.76,ClLo,,
Sambucus mexicana,Blue elderberry,,3,9.84,1,"Kourik, R. 2015. Understanding Roots…discover how to make your garden flourish. Metamorphic Press, Occidental, CA.",,,,,,,,,,1,
Sambucus nigra,Common Elderberry,,,,1,,,,,,,,,,,1,
Sambucus spp.,,,,,1,,,,,,,,,,,,
Sansevieria ehrenbergii,,,0.9,2.95,,"Glover, 1950",British Somaliland,semi‐arid desert,alluvial sand,herb,excavation,,,,,,
Sapium haematosper,,,1,3.28,,"Salis et al., 2014","Nhecolândia Pantanal,",Tropical savanna,"sandy Spodosols, 94‐",tree,excavation,,,,,,
Sarcobatus vermiculatus,"greasewood , seepwood,",,4,13.12,1,"Donovan et al., 1996","Mono Lake, California",arid desert,2‐3.6m dune sand on lake,shrub,soil pitsand cores,,,,,,
Sarcobatus vermiculatus,,Chenopodiaceae,3.6,11.81,1,Groeneveld 1989,"E California, USA",temperate desert,"clay loam, water table at 1 m",shrub,,perennial,37.16666667,-118.2833333,ClLo,,
Sarcobatus vermiculatus,Greasewood,Chenopodiaceae,3.6,11.81,1,"Schenk, H. J. and Jackson, R. B. 2002. The Global Biogeography of Roots. Ecological Monographs, 72: 311–328. doi:10.1890/0012-9615(2002)072[0311:TGBOR]2.0.CO;2.",E California,temperate desert,"clay loam, water table at 1 m",shrub perennial,,,,,,1,
Sarcocornia pacifica,,,,,,,,,,,,,,,,1,
Sarcocornia pillansii,"samphires, or",,1.2,3.94,,"Bornman et al., 2004","Olifants Estuary, W‐","Mediterrane an, wetland","loam on silt‐loam, then sand",herb,soil cores,,,,,,
Sarcocornia pillansii,"samphires, or",,1.2,3.94,,"Bornman et al., 2004","Olifants Estuary, W‐","Mediterrane an, wetland","clay‐loam on loam, then silt‐",herb,soil cores,,,,,,
Saroobatm vermdoulatus,big greasewood,,1.09,3.58,,"Meinzer, 1927","Tooele Valley, Utah",arid valleys of the US SW,,shrub,excavation,,,,,,
Sassafras officinale,"Sassafras, White",,1.35,4.43,,"Duncan, 1935",near Bloomingdale,temperate deciduous,limy and sandy clay or mixture,small tree,excavation,,,,,,
Satureja gilliesii,,,0.2,0.66,,"Hoffmann, 1978","near Santiago,","Mediterrane an, Chilean","compact, hard, clay‐sand‐gravel‐",sclerophyllous shrubs,excavation,,,,,,
Saxifragra romboidea,diamondleaf saxifrage,,0.1,0.33,,"Daubenmire, 1941","Medicine Bowel Range,",alpine tundra,stony scree,forb,exavation,,,,,,
Schaefferia cuneifolia,"Desert Yaupon,",,1.2,3.94,,"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,sandy loam soil 2m deep,small thorny shrub,1.5mcorning,,,,,,
Schaefferia cuneifolia,"Desert Yaupon,",,1.4,4.59,,"Midwood et al., 1998","near Alice, S. Texas",savanna parkland,sandy loam over claypan,small thorny shrub,1.5mcorning,,,,,,
Schinus johnstonii,,,>2.5,>8.20,,"Bucci et al., 2009","Patagonia, NW Santa",dry steppe,gravely sandy loam or gravely,tall shrub,excavation,,,,,,
Schinus molle,Peruvian Peppertree,,,,,,,,,,,,,,,0,
Schizachyrium scoparium,little bluestem,,0.8,2.62,,"Jackson et al., 2002","Riesel, TX",savanna and woodland,,grass,soil coring,,,,,,
Schoenoplectus acutus,Hardstem Bulrush,Cyperaceae,0.6,1.97,,"Stromberg, J. 2013. Root patterns and hydrogeomorphic niches of riparian plants in the American
Southwest. Journal of Arid Environments 94 (2013) 1-9. Appendix A.  Rooting data for herbaceous plants",NR,Wetland,NR,Herbaceous perennial: Clonal graminoid,Personal observation,,,,,1,
Schoenoplectus acutus var. occidentalis,Tule,,,,,,,,,,,,,,,1,
Schoenoplectus americanus,Three-square Bulrush,Cyperaceae,0.65,2.13,1,"Stromberg, J. 2013. Root patterns and hydrogeomorphic niches of riparian plants in the American
Southwest. Journal of Arid Environments 94 (2013) 1-9. Appendix A.  Rooting data for herbaceous plants",Chesapeake Bay,Coastal wetlands,NR,Herbaceous perennial: Clonal graminoid,Excavation (soil cores),,,,,1,
Schoenoplectus californicus,California Bulrush,,,,,,,,,,,,,,,1,
Schoenoplectus spp.,Bulrush,,,,,,,,,,,,,,,1,
Sciadopitys verticillata,Japanese umbrella‐,,1.8,5.91,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,sandy loam,tree,excavation,,,,,,
Scirpus giganteus,club rush,,0.3,0.98,,"Ceballos et al., 2012","Parana River Delta,",wetland,0.3m organic over mineral,tall grass,soil cores,,,,,,
Scirpus spp.,Club-rush,,,,1,,,,,,,,,,,1,
Scleropogon brevifolius,burrograss,,0.96,3.15,,"Gibbens and Lenz, 2001;","Chihuahuan Desert, New",xeric shrubland,fine silt,burrograss,excavation,,,,,,
Scleropogon brevifolius,burrograss,,1.1,3.61,,"Gibbens and Lenz, 2001;","Chihuahuan Desert, New",xeric shrubland,fine loamy,grass,excavation,,,,,,
Scorzonera villosa,,,1.15,3.77,,Lichtenegger & Kutschera‐,,,deep alluvium,forb,excavation,,,,,,
secondary evergreen,,,2,6.56,,"Yuen et al., 2013","Chiang Mai, Tailand",tropical rain forest,,tree,soil coringand pits,,,,,,
secondary tropical,,,7,22.97,,"Sommer et al., 2000","NE Para, Brazil",,"loamy sand over sandy loam, low",tree,soil coringto 6m,,,,,,
Securidaca longipedunculata,violet tree,,30,98.43,,"Obakeng, 2007","Kalahari sandveld, E.",grass/tree savanna,loamy fine sand,tree,lithiumchloride,,,,,,
Securidaca longipedunculata,violet tree,,40,131.23,,"Obakeng, 2007","Kalahari sandveld, E.",grass/tree savanna,loamy fine sand,tree,lithiumchloride,,,,,,
Securidaca longipedunculata,violet tree,,60,196.85,,"Obakeng, 2007","Kalahari sandveld, E.",grass/tree savanna,loamy fine sand,tree,lithiumchloride,,,,,,
Sedum stenopetalum,wormleaf stonecrop,,0.1,0.33,,"Daubenmire, 1941","Medicine Bowel Range,",alpine tundra,stony scree,leaf‐succulent,exavation,,,,,,
Selaginella densa,"lesser spikemoss,",,0.2-0.5,0.66-1.64,,"Coupland & Johnson, 1965",southern Saskatchewan,Canadian Prairies,,forb,trenchwall,,,,,,
Selaginella selaginoides,"lesser clubmoss,",,0.01,0.03,,"Karrfalt, 1981",New York?,,,rhizomatous herb,excavation,,,,,,
semi‐closed canopy forest,,,5.75,18.86,,"Oliveira et al., 2005","35km S. of Brasilia, Brazil",Cerrado (grass/tree,clayey redlatossol (Oxisol),trees,soil coring+ deep,,,,,,
Sencecio filagionoides,,,<1,<3.28,,"Bucci et al., 2009","Patagonia, NW Santa",dry steppe,gravely sandy loam or gravely,small shrub,excavation,,,,,,
Senecio aureus,golden ragwort,,0.94,3.08,,"Weaver, 1919","near Colorado Springs,",shortgrass prairie,"very compact and hard, light‐",herb,excavation,,,,,,
Senecio filaginoides,"Yuyo moro, rosemary,",,1.7,5.58,,"Flombaum & Sala, 2012","INTA Rio Mayo,",Patagonian steppe,coarse textured with gravel and,shrub,unclear,,,,,,
Senecio sylvaticus,,Asteraceae,0.26,0.85,,Antos & Halpern 1997,"Western Cascade Mountains, Oregon, USA",temperate conifer forest,"deep, originated from volcanic ash",forb,,annual,44.16,-122.34,Lo,,
Senna armata,,Fabaceae,1.75,5.74,,Cody 1986,"Mojave Desert, California, USA",temperate semi-desert,decomposed granite,semi-shrub,,perennial,35.011,-115.4734,Sa,,
Senna spectabilis,"Spectacular cassia,",,> 3.0,> 9.84,,"Livesley et al., 2000","Nyabeda, western",grass savanna,"very fine, kaolinitic, 73%",small tree,trenchwall to,,,,,,
Sequoia gigantea,"giant sequoia,",,1.83,6.00,1,"MacDougal, 1937","Sequoia National Park,",mountain forest,,tree,upturnedroot plate,,,,,,
Sequoia sempervirens,"coastal redwood,",,2.6,8.53,,"Karizumi, 1979","Nine‐state, Hokkaido,",temperate broadleaf,"loam, sandy loam",tree,excavation,,,,,,
Sequoia sempervirens,Redwood,Taxodiaceae,5,16.40,,Zinke 1977,"NW California, USA",temperate forest,sediments with organic layers,tree,,perennial,40.33,-123.95,,,
Sequoia sempervirens,Redwood,Taxodiaceae,5,16.40,,"Schenk, H. J. and Jackson, R. B. 2002. The Global Biogeography of Roots. Ecological Monographs, 72: 311–328. doi:10.1890/0012-9615(2002)072[0311:TGBOR]2.0.CO;2.",NW California,temperate forest,sediments with organic layers,tree perennial,,,,,,1,
Sequoiadendron giganteum,Giant Sequoia,,0.105,0.34,,"Hartesveldt, R.J. H.T. Harvey, H.S. Shellhammer, R.E. Stecker (1975) The Giant Sequoia of the Sierra Nevada. US Department of the Interior (National Park Service), Washington, D.C. Available at: http://npshistory.com/series/science/hartesveldt/index.htm",,,,,,,,,,1,
Serenoa repens,saw palmetto,,2.05,6.73,,"van Rees & Comerford,","7km NE of Gainsville, FL",subtropical mixed forest,"sandy spodosol, poorly drained",small palm,"coring, trench,",,,,,,
Sesbania punicea,Purple Rattle-bush,,,,,,,,,,,,,,,0,
