LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Manzoni,Stefano,197,Plant Hydraulic Traits,Malosma laurina,35208,Malosma laurina,4523639,50623977,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-1.626973499,Mpa,Water potential at 50% loss of conductivity Psi_50 (MPa),-1.626973499,Mpa,Mean,,,,-1.626973499,Mpa,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soilñplantñatmosphere system. Advances in Water Resources  51:292ñ304",,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727900,12595328,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-5.03,Mpa,P88 (MPa),-5.03,Mpa,Single,,,,-5.03,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727901,12595430,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-1.009337751,Mpa,P88 (MPa),-1.009337751,Mpa,Single,,,,-1.009337751,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727903,12595623,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-2.75132773,Mpa,P88 (MPa),-2.75132773,Mpa,Single,,,,-2.75132773,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727904,12595724,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-4.21994,Mpa,P88 (MPa),-4.21994,Mpa,Single,,,,-4.21994,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727905,12595822,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-4.92468,Mpa,P88 (MPa),-4.92468,Mpa,Single,,,,-4.92468,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727907,12596020,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-1.009337751,Mpa,P88 (MPa),-1.009337751,Mpa,Single,,,,-1.009337751,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727908,12596116,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2100,Xylem water potential at which 88% of conductivity is lost (P88),P88 (MPa),-1.931755377,Mpa,P88 (MPa),-1.931755377,Mpa,Single,,,,-1.931755377,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 88% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727899,12595236,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2.501666667,Mpa,Pmin midday (Mpa),-2.501666667,Mpa,Single,,,,-2.501666667,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727900,12595333,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2.5,Mpa,Pmin midday (Mpa),-2.5,Mpa,Single,,,,-2.5,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727901,12595436,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2.5,Mpa,Pmin midday (Mpa),-2.5,Mpa,Single,,,,-2.5,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727902,12595531,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2.423333333,Mpa,Pmin midday (Mpa),-2.423333333,Mpa,Single,,,,-2.423333333,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727903,12595629,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2.34,Mpa,Pmin midday (Mpa),-2.34,Mpa,Single,,,,-2.34,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727904,12595729,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2,Mpa,Pmin midday (Mpa),-2,Mpa,Single,,,,-2,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727905,12595827,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-2,Mpa,Pmin midday (Mpa),-2,Mpa,Single,,,,-2,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Malosma laurina,35208,Malosma laurina,1727906,12595922,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2543,Minimum midday xylem pressure potential,Pmin midday (Mpa),-1.8,Mpa,Pmin midday (Mpa),-1.8,Mpa,Single,,,,-1.8,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",Minimum midday xylem pressure potential,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Salvia leucophylla,48133,Salvia leucophylla,1727953,12600488,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2537,Xylem water potential at which 12% of conductivity is lost (P12),P12 (MPa),-0.414806307,Mpa,P12 (MPa),-0.414806307,Mpa,Single,,,,-0.414806307,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 12% of the maximum hydraulic conductivity is lost,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Salvia leucophylla,48133,Salvia leucophylla,1727954,12600590,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2537,Xylem water potential at which 12% of conductivity is lost (P12),P12 (MPa),-0.414806307,Mpa,P12 (MPa),-0.414806307,Mpa,Single,,,,-0.414806307,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 12% of the maximum hydraulic conductivity is lost,
Jansen,Steven,187,Xylem Functional Traits (XFT) Database: Nature Subset,Salvia leucophylla,48133,Salvia leucophylla,1393540,10187998,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-1.658889393,MPa,P50,-1.658889393,MPa,Single,,,,-1.658889393,Mpa,,,,"Brendan Choat,  Steven Jansen et al. (2012) Global convergence in the vulnerability of forests to drought. Nature 491, 752ñ755 doi:10.1038/nature11688",Xylem water potential at which 50% of conductivity is lost (?50),
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Salvia leucophylla,48133,Salvia leucophylla,2754354,25378101,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-1.658889393,MPa,Choat et al. 2012 reported ?50 (MPa),-1.658889393,MPa,Single,,,,-1.658889393,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Salvia leucophylla,48133,Salvia leucophylla,2754354,25378105,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6913,Mean P50 including only data from flushed curve,P50 (MPa),-1.6588,MPa,Mean ?50 (F only) (MPa),-1.6588,MPa,Single,,,,-1.6588,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Pausas,Juli,440,P50R - A global P50 & Resprouting Database,Salvia leucophylla,48133,Salvia leucophylla,2754354,25378104,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",6912,Mean P50 including all data,P50 (MPa),-1.6588,MPa,Mean ?50 (with all) (MPa),-1.6588,MPa,Single,,,,-1.6588,Mpa,,,,"Pausas, J. G., Pratt, R. B., Keeley, J. E., Jacobsen, A. L., Ramirez, A. R., Vilagrosa, A. , Paula, S. , Kaneakua&#8208;Pia, I. N. and Davis, S. D. (2016), Towards understanding resprouting at the global scale. New Phytol, 209: 945-954. doi:10.1111/nph.13644",,
Jansen,Steven,241,Xylem Functional Traits (XFT) Database,Salvia leucophylla,48133,Salvia leucophylla,1727953,12600487,719,"Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)",2099,Xylem water potential at which 50% of conductivity is lost (P50),P50 (MPa),-1.658889393,Mpa,P50 (MPa),-1.658889393,Mpa,Single,,,,-1.658889393,Mpa,,,,"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688",the xylem tension at which 50% of the maximum hydraulic conductivity is lost,
